"Data Source","World Development Indicators",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014",
"Russian Federation","RUS","Net trade in goods and services (BoP, current US$)","BN.GSR.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","104560000000","123740000000","106729000000","157206000000","95630263570","120875000000","163398000000","145076000000","123661000000","",
"Russian Federation","RUS","Net trade in goods (BoP, current US$)","BN.GSR.MRCH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","116185000000","134294000000","123447000000","177625000000","113231000000","146995000000","196854000000","191663000000","181939000000","",
"Russian Federation","RUS","Net errors and omissions (BoP, current US$)","BN.KAC.EOMS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-5004324329","11247817846","-9732508886","-3051112458","-6393826951","-9135676120","-8655466556","-10371251954","-10840469497","",
"Russian Federation","RUS","Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2371592100","-7601616300","-11072469700","-19120293800","6697423500","9448494300","11767158100","-1765133300","16057848940","",
"Russian Federation","RUS","Portfolio Investment, net (BoP, current US$)","BN.KLT.PTXL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11442526900","-16485742900","-4856518600","35690823600","1882395700","1495238810","15277390400","-17031071700","11011496923","",
"Russian Federation","RUS","Reserves and related items (BoP, current US$)","BN.RES.INCL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64967699096","107466000000","148928000000","-38918747839","3363151392","36749565492","12638188681","30019571934","-22078009917","",
"Russian Federation","RUS","Net secondary income (BoP, current US$)","BN.TRF.CURR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-232100000","156544866.066973","72248857.21456","-356100000","-336790000","601220000","69320000","-817188500","-750375800","-385379700","-849712000","-1037848000","-1537112000","-3506460000","-6788000395","-5507181319","-6318032010","-5724676052","-6133222669","-9274360366","",
"Russian Federation","RUS","Net capital account (BoP, current US$)","BN.TRF.KOGT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-12387418100","290662500","-10640743200","-103791500","-12466201700","-41067900","129692100","-5217682900","-394936300","",
"Russian Federation","RUS","Grants, excluding technical cooperation (BoP, current US$)","BX.GRT.EXTA.CD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","544380000","1801760000","1605920000","1566220000","952260000","459950000","351860000","174840000","796900000","654250000","341530000","237720000","415980000","669620000","","","","","","","","","","",
"Russian Federation","RUS","Technical cooperation grants (BoP, current US$)","BX.GRT.TECH.CD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20000","19330000","132730000","302760000","262030000","525800000","819110000","431830000","828340000","859730000","582780000","799620000","1110590000","875630000","731150000","","","","","","","","","","",
"Russian Federation","RUS","ICT service exports (BoP, current US$)","BX.GSR.CCIS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6833560000","8919170000","12366658000","16712923441","14005980410","14965290000","17844080000","19901820000","22611640000","",
"Russian Federation","RUS","ICT service exports (% of service exports, BoP)","BX.GSR.CCIS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.6902855601636","24.9707055098433","28.1957154596753","29.2511521187198","30.5830792529727","30.4426509609907","30.7449500388187","31.9246313944583","32.245907911739","",
"Russian Federation","RUS","Communications, computer, etc. (% of service exports, BoP)","BX.GSR.CMCP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.5466571631327","47.6137959104523","47.8573388213026","49.8309099530117","49.4802722016647","48.7686293106538","48.1135462910667","49.2037096879107","50.1457092736698","",
"Russian Federation","RUS","Primary income receipts (BoP, current US$)","BX.GSR.FCTY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17481080900","29770361100","45583923100","61819781700","33399465210","38063693100","42687034000","47758454500","42335920194","",
"Russian Federation","RUS","Exports of goods and services (BoP, current US$)","BX.GSR.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","268869000000","333200000000","390391000000","523434000000","342951000000","441833000000","573448000000","589774000000","593398000000","",
"Russian Federation","RUS","Insurance and financial services (% of service exports, BoP)","BX.GSR.INSF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.47217841590742","2.70261369977689","3.54114874578036","3.12040820216712","3.0675203298334","3.01599151064186","2.47547082947243","2.80227715697534","3.17159211785203","",
"Russian Federation","RUS","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","240024000000","297481000000","346530000000","466298000000","297155000000","392674000000","515409000000","527434000000","523275000000","",
"Russian Federation","RUS","Service exports (BoP, current US$)","BX.GSR.NFSV.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28845410000","35718534250","43860061000","57135949289","45796501700","49158958000","58039060000","62340015000","70122510000","",
"Russian Federation","RUS","Charges for the use of intellectual property, receipts (BoP, current US$)","BX.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","256340000","273290000","351530000","406370000","380760000","386220000","555780000","664200000","737890000","",
"Russian Federation","RUS","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","286350080900","362970361100","435974923100","585253781700","376350465210","479896693100","616135034000","637532454500","635733920194","",
"Russian Federation","RUS","Transport services (% of service exports, BoP)","BX.GSR.TRAN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.630127635558","28.3274228980995","27.0605939193746","26.3225188119793","27.0000994420934","30.2522848429782","29.892541333371","30.7356599128184","29.5863054531277","",
